Ligand SMILES,Target Name,Ki (nM),pKi
CCCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCCC)C1=O,Dimer of Gag-Pol polyprotein [501-599],260.0,6.585026652029182
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCNC(=S)Nc2ccccc2)C(=O)N(CCCCCNC(=S)Nc2ccccc2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],260.0,6.585026652029182
CNC(=O)NCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCNC(=O)NC)C1=O,Dimer of Gag-Pol polyprotein [501-599],270.0,6.568636235841013
CSc1nnc(NCC=CCN2C(=O)N(CC=CCNc3nnc(SC)[nH]3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)[nH]1,Dimer of Gag-Pol polyprotein [501-599],280.0,6.552841968657781
COC(=O)NCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCNC(=O)OC)C1=O,Dimer of Gag-Pol polyprotein [501-599],300.0,6.522878745280337
CC(=O)NCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCNC(C)=O)C1=O,Dimer of Gag-Pol polyprotein [501-599],350.0,6.455931955649724
[H][C@@]1(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(C[C@]3([H])CC3(c3ccccc3)c3ccccc3)C2=O)CC1(c1ccccc1)c1ccccc1,Dimer of Gag-Pol polyprotein [501-599],450.0,6.346787486224656
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C[C@@H]2C[C@H]2c2ccccc2)C(=O)N(C[C@H]2C[C@@H]2c2ccccc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],490.0,6.309803919971486
OCCCCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCCCCO)C1=O,Dimer of Gag-Pol polyprotein [501-599],500.0,6.301029995663981
COCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCOC)C1=O,Dimer of Gag-Pol polyprotein [501-599],800.0,6.096910013008056
CN(C)CCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCN(C)C)C1=O,Dimer of Gag-Pol polyprotein [501-599],820.0,6.086186147616283
O=C1N(CCC23CC4CC(CC(C4)C2)C3)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1CCC12CC3CC(CC(C3)C1)C2,Dimer of Gag-Pol polyprotein [501-599],903.0,6.044312249686494
[H][C@](O)(CCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCC[C@@]([H])(O)c2ccc(F)cc2)C1=O)c1ccc(F)cc1,Dimer of Gag-Pol polyprotein [501-599],930.0,6.031517051446065
CCOCCN1[C@@H](Cc2ccccc2)[C@@H](O)[C@H](O)[C@H](Cc2ccccc2)N(CCOCC)C1=O,Dimer of Gag-Pol polyprotein [501-599],1100.0,5.958607314841775
OC(CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC(O)Cc2ccccc2)C1=O)Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],1250.0,5.903089986991944
NCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCN)C1=O,Dimer of Gag-Pol polyprotein [501-599],1250.0,5.903089986991944
NCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCN)C1=O,Dimer of Gag-Pol polyprotein [501-599],1250.0,5.903089986991944
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCNC(=O)c2cnccn2)C(=O)N(CCCCCNC(=O)c2cnccn2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],1300.0,5.886056647693163
NC(CCCN1C(=O)N(CCCC(N)c2ccc(F)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1)c1ccc(F)cc1,Dimer of Gag-Pol polyprotein [501-599],1700.0,5.769551078621726
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCn2cccn2)C(=O)N(CCCCCn2cccn2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],1700.0,5.769551078621726
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CC#Cc2ccccc2)C(=O)N(CC#Cc2ccccc2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],1900.0,5.721246399047171
[NH3+]CCCCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCC[NH3+])C1=O,Dimer of Gag-Pol polyprotein [501-599],2200.0,5.657577319177793
Cc1cc(C)cc(NC\C=C\CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(C\C=C\CNc3cc(C)cc(C)c3)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],2300.0,5.638272163982407
OCCOCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCOCCO)C1=O,Dimer of Gag-Pol polyprotein [501-599],2400.0,5.619788758288394
CN(C)CCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCN(C)C)C1=O,Dimer of Gag-Pol polyprotein [501-599],2660.0,5.575118363368933
CC(O)CC1C(CCN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(CCC3C(CC(C)O)C3(C)C)C2=O)C1(C)C,Dimer of Gag-Pol polyprotein [501-599],3100.0,5.508638306165727
C[NH+](C)CCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC[NH+](C)C)C1=O,Dimer of Gag-Pol polyprotein [501-599],3150.0,5.501689446210399
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCC(=O)c2ccc(F)cc2)C(=O)N(CCCC(=O)c2ccc(F)cc2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],3700.0,5.431798275933005
CC1=NOC(CN2C(=O)N(CC3CC(C)=NO3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)C1,Dimer of Gag-Pol polyprotein [501-599],3800.0,5.42021640338319
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCN2CCOCC2)C(=O)N(CCN2CCOCC2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],4000.0,5.3979400086720375
CCC(O)CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC(O)CC)C1=O,Dimer of Gag-Pol polyprotein [501-599],8700.0,5.060480747381382
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCC2CCNCC2)C(=O)N(CCC2CCNCC2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],10000.0,5.0
CC(=O)NCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCNC(C)=O)C1=O,Dimer of Gag-Pol polyprotein [501-599],12500.0,4.903089986991944
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCNC(=O)Cc2ccccn2)C(=O)N(CCNC(=O)Cc2ccccn2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],12500.0,4.903089986991944
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCn2ccnc2)C(=O)N(CCCCCn2ccnc2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],12500.0,4.903089986991944
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CCCCCN2CCOCC2)C(=O)N(CCCCCN2CCOCC2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],12500.0,4.903089986991944
CC(C)(C)C(O)CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC(O)C(C)(C)C)C1=O,Dimer of Gag-Pol polyprotein [501-599],21000.0,4.6777807052660805
OCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCO)C1=O,Dimer of Gag-Pol polyprotein [501-599],25000.0,4.6020599913279625
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc(CO)cc3)C2=O)cc1,Dimer of Gag-Pol polyprotein [501-599],0.27,9.568636235841012
Nc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(N)c3)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.34,9.468521082957745
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CC=C)C(=O)N(CC=C)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],4.7,8.327902142064282
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccc3ccccc3c2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],0.31,9.508638306165727
c1ccc(cc1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2Cc3cccc(c3)C(=O)Nc4nccs4)Cc5cccc(c5)C(=O)Nc6nccs6)Cc7ccccc7)O)O,Dimer of Gag-Pol polyprotein [501-599],0.03,10.522878745280337
O=C(Nc1nc2ccccc2[nH]1)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4nc5ccccc5[nH]4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,Dimer of Gag-Pol polyprotein [501-599],0.02,10.698970004336019
NC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(N)=O)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.039,10.4089353929735
CNC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)NC)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.066,10.18045606445813
CCNC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)NCC)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.21,9.67778070526608
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)Nc2ccccn2)C(=O)N(Cc2cccc(c2)C(=O)Nc2ccccn2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],0.043,10.366531544420413
O=C(Nc1ncc[nH]1)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4ncc[nH]4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,Dimer of Gag-Pol polyprotein [501-599],0.014,10.853871964321762
O=C1N(Cc2ccc3[nH]ncc3c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,Dimer of Gag-Pol polyprotein [501-599],0.018,10.744727494896694
ONC(=N)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=N)NO)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.01,11.0
O=C1N(Cc2ccc3[nH]ncc3c2)[C@H](CCc2ccccc2)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,Dimer of Gag-Pol polyprotein [501-599],0.023,10.638272163982407
O=C1N[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,Dimer of Gag-Pol polyprotein [501-599],0.32,9.494850021680094
O=C(O)c1cccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,Dimer of Gag-Pol polyprotein [501-599],0.049,10.309803919971486
O=C1N(Cc2cccc(O)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,Dimer of Gag-Pol polyprotein [501-599],0.045,10.346787486224656
O=C1N(Cc2cccc(CCO)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,Dimer of Gag-Pol polyprotein [501-599],0.05,10.301029995663981
COC(=O)Cc1cccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,Dimer of Gag-Pol polyprotein [501-599],0.11,9.958607314841775
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(C=O)c2)C(=O)N(Cc2cccc(C=O)c2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],0.44,9.356547323513812
CC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(C)=O)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.06,10.221848749616356
CCC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)CC)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.21,9.67778070526608
CCCC(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)CCC)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],1.4,8.853871964321762
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(=O)C(F)(F)F)C(=O)N(Cc2cccc(c2)C(=O)C(F)(F)F)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],0.037,10.431798275933005
CC(C)(C)C(=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(=O)C(C)(C)C)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],3.6,8.443697499232712
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(CN=O)c2)C(=O)N(Cc2cccc(CN=O)c2)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],0.01,11.0
CC(N=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(C)N=O)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.018,10.744727494896694
CCC(N=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(CC)N=O)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.031,10.508638306165727
CCCC(N=O)c1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(c3)C(CCC)N=O)C2=O)c1,Dimer of Gag-Pol polyprotein [501-599],0.031,10.508638306165727
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(N=O)C(F)(F)F)C(=O)N(Cc2cccc(c2)C(N=O)C(F)(F)F)[C@@H]1Cc1ccccc1,Dimer of Gag-Pol polyprotein [501-599],3.9,8.4089353929735
O=C1N(Cc2cccc(-c3cc[nH]n3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2cc[nH]n2)c1,Dimer of Gag-Pol polyprotein [501-599],0.027,10.568636235841012
O=C1N(Cc2cccc(-c3cn[nH]c3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2cn[nH]c2)c1,Dimer of Gag-Pol polyprotein [501-599],0.62,9.207608310501746
O=C1N(Cc2cccc(-c3ncc[nH]3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2ncc[nH]2)c1,Dimer of Gag-Pol polyprotein [501-599],0.16,9.795880017344075
O=C1N(Cc2cccc(-c3c[nH]cn3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2c[nH]cn2)c1,Dimer of Gag-Pol polyprotein [501-599],0.19,9.721246399047171
O=C1N(Cc2cccc(-c3c[nH]nn3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2c[nH]nn2)c1,Dimer of Gag-Pol polyprotein [501-599],0.17,9.769551078621726
O=C1N(Cc2cccc(-c3nnc[nH]3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2nnc[nH]2)c1,Dimer of Gag-Pol polyprotein [501-599],0.052,10.2839966563652
O=C1N(Cc2cccc(-c3nnn[nH]3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2nnn[nH]2)c1,Dimer of Gag-Pol polyprotein [501-599],6.6,8.18045606445813
CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(C)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],5700.0,5.2441251443275085
CCOCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCOCC)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],1100.0,5.958607314841775
COCCOCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CCOCCOC)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],7700.0,5.113509274827518
CC(=C)CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(CC(C)=C)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],7.3,8.136677139879543
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(CC#C)C(=O)N(CC#C)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],22.0,7.657577319177793
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccccn2)C(=O)N(Cc2ccccn2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],145.0,6.838631997765025
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccnc2)C(=O)N(Cc2cccnc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],9.7,8.013228265733755
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccncc2)C(=O)N(Cc2ccncc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],90.0,7.045757490560675
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccncc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],6.9,8.161150909262744
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccc(F)cc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],3.6,8.443697499232712
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc4ccccc4c3)C2=O)cc1 |r|,Dimer of Gag-Pol polyprotein [501-599],0.93,9.031517051446064
Nc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc4ccccc4c3)C2=O)c1 |r|,Dimer of Gag-Pol polyprotein [501-599],1.0,9.0
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2cccc(O)c2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],0.33,9.481486060122112
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc3ccccc23)C(=O)N(Cc2cccc3ccccc23)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],86.0,7.0655015487564325
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccccc2F)C(=O)N(Cc2ccccc2F)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],34.0,7.468521082957745
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(F)c2)C(=O)N(Cc2cccc(F)c2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],3.0,8.522878745280337
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc(F)cc2)C(=O)N(Cc2ccc(F)cc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],1.4,8.853871964321762
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccccc2Cl)C(=O)N(Cc2ccccc2Cl)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],240.0,6.619788758288394
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(Cl)c2)C(=O)N(Cc2cccc(Cl)c2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],0.89,9.050609993355087
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc(Cl)cc2)C(=O)N(Cc2ccc(Cl)cc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],5.2,8.2839966563652
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(Br)c2)C(=O)N(Cc2cccc(Br)c2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],1.4,8.853871964321762
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc(Br)cc2)C(=O)N(Cc2ccc(Br)cc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],27.0,7.568636235841013
Cc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(C)c3)C2=O)c1 |r|,Dimer of Gag-Pol polyprotein [501-599],7.0,8.154901959985743
Cc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc(C)cc3)C2=O)cc1 |r|,Dimer of Gag-Pol polyprotein [501-599],5.7,8.244125144327509
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(c2)C(F)(F)F)C(=O)N(Cc2cccc(c2)C(F)(F)F)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],22.0,7.657577319177793
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc(cc2)C(F)(F)F)C(=O)N(Cc2ccc(cc2)C(F)(F)F)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],51.0,7.292429823902063
COc1ccccc1CN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccccc2OC)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],1870.0,5.728158393463501
COc1cccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3cccc(OC)c3)C2=O)c1 |r|,Dimer of Gag-Pol polyprotein [501-599],1.6,8.795880017344075
COc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc(OC)cc3)C2=O)cc1 |r|,Dimer of Gag-Pol polyprotein [501-599],157.0,6.804100347590766
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2cccc(I)c2)C(=O)N(Cc2cccc(I)c2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],0.42,9.3767507096021
OCc1ccc(CN2[C@@H](Cc3ccccc3)[C@@H](O)[C@H](O)[C@H](Cc3ccccc3)N(Cc3ccc(CO)cc3)C2=O)cc1 |r|,Dimer of Gag-Pol polyprotein [501-599],1650.0,5.782516055786093
CCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],1.1,8.958607314841775
CCCCN1[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C1=O |r|,Dimer of Gag-Pol polyprotein [501-599],0.6,9.221848749616356
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(CC=C)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],1.4,8.853871964321762
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(CC2CC2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],1.5,8.823908740944319
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(C2CCCC2)C(=O)N(Cc2ccc3ccccc3c2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],0.28,9.55284196865778
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccccc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],2.3,8.638272163982407
O[C@@H]1[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2cccnc2)[C@@H]1Cc1ccccc1 |r|,Dimer of Gag-Pol polyprotein [501-599],5.2,8.2839966563652
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccccc3)N(Cc3ccc(CO)cc3)C2=O)cc1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.22,9.657577319177793
OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)CN(Cc3ccoc3)N(Cc3ccc(CO)cc3)C2=O)cc1 |r|,Dimer of Gag-Pol polyprotein [489-587],0.49,9.309803919971486
